cobranca_id,cliente_id,data_vencimento,data_pagamento,valor_cobranca,status_cobranca,tipo_cobranca,forma_pagamento,criado_em
143049,4820,2023-12-12 00:00:00,2023-12-20 00:00:00,"489,03",Paga,mensalidade,pix,2023-12-02 00:00:00
143050,4443,2021-02-06 00:00:00,2021-02-03 00:00:00,"R$ 4907,00",pago,upsell,pix,27/01/2021
143051,1076,44861,44869,"1093,68",Paga,mensalidade,pix,2022-10-17 00:00:00
143052,4080,2020-03-30 00:00:00,2020-03-31,3244.61,pago,Mensal,pix,2020-03-20
143053,2511,17/07/2023,2023-07-18,"99,20",paga,setup,boleto,07/07/2023
143054,2002,2024-07-11,2024-07-08 00:00:00,"2727,48",Paga,Mensal,boleto,45474
143055,6923,21/04/2020,,2605.68,atrasada,upsell,boleto,2020-04-11 00:00:00
143056,1789,2022-02-14 00:00:00,,"4680,77",aberta,Mensal,pix,44596
143057,6876,2023-09-10 00:00:00,,"R$ 4648,00",aberta,Mensal,,31/08/2023 00:00
143058,2654,2021-06-08,,2368.99,em aberto,Mensal,boleto,44345
143059,7279,2022-11-12 00:00:00,,4783.60,em aberto,setup,pix,2022-11-02
143060,2700,22/03/2022,2022-03-20 00:00:00,"R$ 2997,00",pago,setup,cartao,2022-03-12
143061,8799,45584,,"R$ 3476,00",aberta,Mensal,boleto,45574
143062,2490,2022-06-05 00:00:00,2022-06-09,940.87,paga,upsell,cartao,2022-05-26
143063,6446,14/12/2021,2021-12-19 00:00:00,"2637,08",pago,upsell,,44534
143064,4129,2024-08-17 00:00:00,18/08/2024,"R$ 2183,00",Paga,setup,boleto,2024-08-07 00:00:00
143065,5043,14/09/2024 00:00,,3221.68,aberta,upsell,,2024-09-04
143066,1805,10/04/2023 00:00,,"4555,36",em aberto,upsell,,2023-03-31
143067,6958,2023-08-10 00:00:00,05/08/2023,"R$ 2860,00",paga,setup,,31/07/2023
143068,5900,24/07/2021,44409,1107.24,paga,upsell,cartao,44391
143069,6679,44168,44170,"R$ 1880,00",pago,Mensal,pix,2020-11-23
143070,2117,2020-02-25 00:00:00,03/03/2020,"R$ 3227,00",paga,upsell,boleto,2020-02-15
143071,7522,25/01/2021,,"1221,51",aberta,setup,pix,15/01/2021 00:00
143072,5656,26/11/2021 00:00,23/11/2021,4734.87,paga,upsell,cartao,44516
143073,1328,20/01/2021 00:00,22/01/2021 00:00,"4827,36",paga,upsell,boleto,2021-01-10 00:00:00
143074,7559,16/05/2022 00:00,,"R$ 3428,00",em aberto,setup,,2022-05-06
143075,7860,01/03/2023,44986,"3536,72",paga,mensalidade,pix,19/02/2023 00:00
143076,2832,25/07/2021 00:00,2021-07-31,4997.21,pago,Mensal,cartao,44392
143077,8083,2023-02-16,44983,"1293,14",Paga,Mensal,cartao,2023-02-06 00:00:00
143078,2174,2020-01-13 00:00:00,,"2189,18",em aberto,Mensal,,2020-01-03 00:00:00
143079,3942,2024-02-03,,"2673,79",atrasada,setup,,2024-01-24
143080,2672,2020-06-15 00:00:00,17/06/2020 00:00,"1851,57",Paga,Mensal,boleto,05/06/2020 00:00
143081,3742,22/12/2020 00:00,2020-12-27 00:00:00,"2737,30",pago,Mensal,pix,44177
143082,2142,2021-07-14,,"4804,16",atrasada,mensalidade,cartao,2021-07-04
143083,7003,2022-11-09 00:00:00,,883.66,atrasada,mensalidade,cartao,2022-10-30 00:00:00
143084,7273,44293,44298,"R$ 1579,00",pago,mensalidade,boleto,2021-03-28
143085,999999,2020-04-28,2020-05-06,"1394,75",paga,upsell,,18/04/2020 00:00
143086,8897,44770,31/07/2022,"3376,40",paga,setup,cartao,44760
143087,6284,11/04/2021,,"169,84",atrasada,mensalidade,,44287
143088,8174,2024-10-29,,"3637,79",atrasada,upsell,,2024-10-19 00:00:00
143089,3966,09/01/2022 00:00,,"1191,17",aberta,mensalidade,cartao,2021-12-30 00:00:00
143090,5112,15/06/2022 00:00,25/06/2022,"R$ 3771,00",pago,setup,,05/06/2022 00:00
143091,3131,2022-06-03,29/05/2022 00:00,4816.64,pago,setup,,24/05/2022 00:00
143092,2223,2020-08-14,,"R$ 71,00",em aberto,mensalidade,boleto,04/08/2020 00:00
143093,1856,04/10/2022,,"R$ 2665,00",atrasada,setup,boleto,2022-09-24
143094,3271,2022-03-30,,441.33,aberta,mensalidade,,2022-03-20
143095,5789,43994,,477.21,em aberto,Mensal,cartao,43984
143096,8781,2022-01-18,,"R$ 3484,00",em aberto,setup,boleto,2022-01-08
143097,1997,19/10/2021,2021-10-22 00:00:00,"530,68",paga,mensalidade,,44478
143098,7131,2024-03-19,2024-03-15,"R$ 2334,00",pago,upsell,,09/03/2024 00:00
143099,3029,26/12/2020 00:00,44192,"R$ 118,00",pago,upsell,,16/12/2020 00:00
143100,2483,2022-06-25,30/06/2022 00:00,"R$ 916,00",Paga,mensalidade,cartao,44727
143101,3406,44834,,"3856,81",em aberto,Mensal,boleto,20/09/2022 00:00
143102,5661,14/02/2023,11/02/2023 00:00,"2834,77",paga,mensalidade,cartao,04/02/2023 00:00
143103,2801,44356,2021-06-04,270.85,paga,mensalidade,pix,2021-05-30
143104,4966,21/08/2022 00:00,2022-08-28 00:00:00,"R$ 1624,00",Paga,Mensal,,2022-08-11
143105,7870,07/05/2021,12/05/2021,"4881,82",Paga,Mensal,boleto,2021-04-27
143106,6394,24/09/2020 00:00,,"1515,27",atrasada,Mensal,cartao,2020-09-14 00:00:00
143107,6309,25/10/2024 00:00,2024-10-22 00:00:00,1581.28,pago,Mensal,pix,45580
143108,8974,44563,,"3777,02",em aberto,upsell,cartao,2021-12-23 00:00:00
143109,7429,44497,,1117.80,aberta,setup,pix,2021-10-18
143110,4050,2022-07-28 00:00:00,2022-07-27,"4161,64",pago,upsell,,44760
143111,5270,44690,2022-05-18,"R$ 3475,00",Paga,setup,boleto,2022-04-29
143112,6221,2020-07-16,26/07/2020 00:00,"1525,53",Paga,upsell,boleto,06/07/2020 00:00
143113,5323,28/05/2021 00:00,,1538.91,em aberto,upsell,boleto,18/05/2021
143114,7480,08/09/2022,,"R$ 2230,00",em aberto,Mensal,,29/08/2022 00:00
143115,3431,09/01/2021,,"R$ 1863,00",aberta,Mensal,,30/12/2020 00:00
143116,7894,25/07/2023 00:00,45131,"R$ 4591,00",Paga,mensalidade,pix,15/07/2023 00:00
143117,1516,43887,2020-03-05,680.19,paga,mensalidade,boleto,16/02/2020 00:00
143118,6340,2020-01-20 00:00:00,43860,2837.32,pago,upsell,pix,10/01/2020
143119,7710,44131,05/11/2020 00:00,"3648,19",Paga,Mensal,,2020-10-17 00:00:00
143120,4199,17/04/2023 00:00,2023-04-17,"R$ 765,00",paga,setup,,07/04/2023
143121,3588,29/11/2022,,"4731,29",em aberto,upsell,boleto,19/11/2022 00:00
143122,2413,01/11/2023,2023-11-09,"R$ 3481,00",pago,Mensal,boleto,2023-10-22
143123,1134,12/08/2022,44788,"R$ 1904,00",Paga,upsell,,02/08/2022 00:00
143124,5845,2023-05-23 00:00:00,,"3204,56",atrasada,mensalidade,boleto,2023-05-13
143125,7577,2021-02-28,2021-03-10 00:00:00,"R$ 610,00",paga,setup,,2021-02-18 00:00:00
143126,8486,2022-01-21,,"2983,39",aberta,mensalidade,,2022-01-11
143127,1185,44899,04/12/2022,2005.36,pago,mensalidade,cartao,24/11/2022
143128,4580,30/10/2024,2024-11-09,"3983,10",pago,upsell,cartao,20/10/2024 00:00
143129,5165,44222,29/01/2021,"R$ 3487,00",pago,setup,,16/01/2021 00:00
143130,1216,2020-12-05,44170,554.98,pago,setup,pix,44160
143131,5412,2021-09-23,44465,"R$ 2623,00",pago,setup,boleto,2021-09-13
143132,7659,2021-03-14,09/03/2021 00:00,4143.07,paga,Mensal,pix,2021-03-04 00:00:00
143133,6425,18/03/2020,,"R$ 4068,00",em aberto,Mensal,pix,08/03/2020 00:00
143134,7735,17/04/2022,,715.38,aberta,setup,boleto,44658
143135,3447,15/05/2021 00:00,16/05/2021,"4297,50",paga,setup,boleto,05/05/2021 00:00
143136,7496,31/08/2021,2021-09-04 00:00:00,"R$ 1353,00",pago,upsell,boleto,21/08/2021 00:00
143137,5803,2021-07-22,2021-07-31,1961.85,Paga,mensalidade,pix,12/07/2021
143138,6187,2023-08-18 00:00:00,17/08/2023,"R$ 420,00",pago,upsell,boleto,08/08/2023
143139,8536,2023-03-09,18/03/2023 00:00,"2462,43",Paga,Mensal,pix,27/02/2023
143140,2507,2020-07-11,,679.61,em aberto,upsell,pix,44013
143141,7793,16/05/2023,2023-05-20 00:00:00,"R$ 3286,00",Paga,upsell,boleto,06/05/2023
143142,2918,45058,2023-05-11 00:00:00,"R$ 4338,00",Paga,mensalidade,boleto,2023-05-02 00:00:00
143143,7279,2021-12-02 00:00:00,2021-11-29 00:00:00,"3211,59",pago,setup,pix,44522
143144,6876,2024-08-31,31/08/2024 00:00,"R$ 2455,00",paga,mensalidade,pix,2024-08-21 00:00:00
143145,1828,30/12/2023,,1560.13,aberta,mensalidade,,2023-12-20
143146,3375,2024-11-21,,"2809,82",em aberto,setup,pix,2024-11-11 00:00:00
143147,5370,25/07/2024,,3105.60,em aberto,upsell,pix,15/07/2024 00:00
143148,6004,2022-02-22 00:00:00,01/03/2022,"R$ 1510,00",paga,Mensal,pix,2022-02-12
143149,8810,2023-03-16,26/03/2023,"2302,49",pago,upsell,boleto,06/03/2023
143150,5195,2020-09-03,,"R$ 637,00",aberta,Mensal,boleto,2020-08-24
143151,6306,22/07/2020 00:00,17/07/2020 00:00,"R$ 2812,00",pago,Mensal,pix,12/07/2020 00:00
143152,7923,45439,31/05/2024,4915.53,Paga,mensalidade,,17/05/2024 00:00
143153,1758,44016,,582.47,aberta,setup,boleto,2020-06-24 00:00:00
143154,1087,45556,45566,"4203,51",pago,mensalidade,,11/09/2024 00:00
143155,6677,24/04/2024,,"R$ 1605,00",em aberto,Mensal,cartao,2024-04-14
143156,2086,2023-06-22 00:00:00,29/06/2023,"1475,45",pago,Mensal,boleto,45089
143157,7334,2023-01-27,44957,"4502,06",pago,upsell,cartao,17/01/2023 00:00
143158,6809,2024-01-24,30/01/2024,"2916,06",Paga,upsell,boleto,2024-01-14 00:00:00
143159,7100,43881,27/02/2020 00:00,"2526,84",Paga,Mensal,cartao,10/02/2020 00:00
143160,4055,27/06/2024,,3807.27,aberta,Mensal,,45460
143161,7965,06/08/2021,2021-08-02,3939.75,paga,setup,boleto,2021-07-27
143162,6828,44132,,"563,23",aberta,mensalidade,boleto,2020-10-18
143163,1540,30/06/2021,2021-07-02 00:00:00,2871.11,pago,setup,,2021-06-20
143164,7216,2021-10-13,22/10/2021 00:00,"2320,51",pago,mensalidade,boleto,03/10/2021 00:00
143165,7100,44497,30/10/2021 00:00,2831.72,Paga,setup,boleto,18/10/2021
143166,6282,44208,44212,320.25,paga,Mensal,,2021-01-02 00:00:00
143167,2553,11/11/2022,2022-11-08 00:00:00,"549,02",pago,setup,pix,2022-11-01
143168,4210,2022-02-14 00:00:00,,"R$ 2177,00",aberta,setup,pix,04/02/2022 00:00
143169,5894,15/10/2021,20/10/2021,"R$ 1866,00",pago,Mensal,pix,05/10/2021
143170,6322,43864,,1842.02,atrasada,mensalidade,pix,43854
143171,5031,44249,22/02/2021,"R$ 4167,00",Paga,mensalidade,boleto,2021-02-12 00:00:00
143172,6162,2022-07-15,2022-07-10,"R$ 3459,00",pago,Mensal,pix,44747
143173,8220,01/03/2021 00:00,25/02/2021,395.52,paga,setup,,44246
143174,6464,2021-05-11,,"R$ 283,00",aberta,setup,,01/05/2021 00:00
143175,4857,2021-05-16 00:00:00,2021-05-20,"3107,20",Paga,Mensal,pix,44322
143176,1598,45091,2023-06-23,1117.34,pago,setup,cartao,45081
143177,5546,2020-08-07 00:00:00,,2797.02,atrasada,Mensal,cartao,2020-07-28 00:00:00
143178,7465,24/03/2020 00:00,,"R$ 2975,00",aberta,Mensal,,14/03/2020 00:00
143179,8064,2022-06-30 00:00:00,27/06/2022,2952.11,paga,Mensal,cartao,20/06/2022
143180,3264,28/01/2024,2024-01-29 00:00:00,"R$ 1932,00",paga,mensalidade,cartao,18/01/2024
143181,3028,17/04/2020 00:00,,"2794,83",aberta,Mensal,pix,2020-04-07 00:00:00
143182,6669,14/07/2024 00:00,2024-07-10,1980.11,Paga,setup,cartao,04/07/2024 00:00
143183,1665,28/08/2024 00:00,,"4306,55",atrasada,upsell,cartao,18/08/2024
143184,5407,44585,,"678,45",em aberto,Mensal,,14/01/2022 00:00
143185,1330,2023-01-30 00:00:00,07/02/2023,4234.79,paga,setup,boleto,20/01/2023
143186,8947,45032,45034,"R$ 4372,00",paga,upsell,,45022
143187,7872,15/10/2022 00:00,19/10/2022 00:00,"R$ 1326,00",pago,setup,,2022-10-05
143188,6861,44273,16/03/2021 00:00,"R$ 2198,00",paga,mensalidade,,08/03/2021 00:00
143189,4527,02/09/2022,,"495,81",aberta,setup,boleto,2022-08-23
143190,3669,08/04/2022,2022-04-04 00:00:00,"R$ 101,00",paga,setup,boleto,2022-03-29
143191,7483,2024-02-11,14/02/2024 00:00,222.05,paga,upsell,boleto,2024-02-01
143192,2790,13/10/2024,,"R$ 1596,00",em aberto,Mensal,cartao,03/10/2024
143193,4519,45081,01/06/2023 00:00,"R$ 3222,00",paga,setup,cartao,2023-05-25
143194,1586,2020-02-02 00:00:00,,"R$ 1880,00",aberta,setup,pix,23/01/2020
143195,4842,02/12/2022 00:00,,"R$ 422,00",aberta,Mensal,pix,22/11/2022
143196,7558,2024-04-25 00:00:00,23/04/2024,65.05,Paga,upsell,boleto,2024-04-15 00:00:00
143197,1711,2024-03-10,2024-03-07 00:00:00,165.05,paga,mensalidade,boleto,2024-02-29 00:00:00
143198,1584,44018,44025,"R$ 2285,00",Paga,setup,boleto,26/06/2020
143199,1122,2024-05-20,,4917.10,atrasada,mensalidade,,10/05/2024 00:00
143200,7996,29/10/2023,2023-11-01 00:00:00,4881.65,paga,upsell,,19/10/2023
143201,7100,01/03/2021 00:00,06/03/2021,"R$ 2762,00",pago,Mensal,cartao,19/02/2021
143202,6138,2023-02-06 00:00:00,16/02/2023,3108.10,paga,Mensal,boleto,27/01/2023
143203,3887,01/09/2020,,"3854,74",atrasada,mensalidade,cartao,22/08/2020
143204,8419,2021-04-24 00:00:00,22/04/2021 00:00,"4510,86",pago,mensalidade,pix,14/04/2021 00:00
143205,6553,07/03/2021,2021-03-06 00:00:00,"4360,02",paga,upsell,,2021-02-25
143206,7834,43836,,"2336,67",atrasada,upsell,cartao,27/12/2019 00:00
143207,8423,2021-10-07,,2466.75,em aberto,Mensal,cartao,2021-09-27 00:00:00
143208,1585,2024-11-17 00:00:00,,"R$ 4163,00",em aberto,mensalidade,,07/11/2024 00:00
143209,4377,2024-06-08 00:00:00,45448,"1515,73",pago,setup,boleto,29/05/2024
143210,7711,2024-05-25,20/05/2024,"R$ 3853,00",pago,setup,cartao,2024-05-15
143211,8933,10/03/2021,2021-03-12 00:00:00,"R$ 3546,00",Paga,mensalidade,boleto,2021-02-28 00:00:00
143212,6955,04/07/2023 00:00,09/07/2023 00:00,1360.91,paga,setup,,24/06/2023 00:00
143213,4704,26/10/2023,2023-11-05,1165.81,Paga,setup,cartao,16/10/2023 00:00
143214,1994,2021-02-26,,3529.40,atrasada,mensalidade,cartao,16/02/2021
143215,1230,44553,,"R$ 4697,00",atrasada,setup,pix,44543
143216,7340,29/10/2024,25/10/2024,"R$ 4686,00",pago,mensalidade,boleto,19/10/2024 00:00
143217,7942,05/08/2023,07/08/2023,4882.50,paga,Mensal,boleto,2023-07-26 00:00:00
143218,2983,2023-03-03,,"R$ 3772,00",em aberto,upsell,boleto,2023-02-21 00:00:00
143219,4455,19/02/2021 00:00,,"R$ 873,00",em aberto,upsell,cartao,44236
143220,5385,20/03/2022,2022-03-21 00:00:00,"R$ 1900,00",pago,mensalidade,cartao,2022-03-10 00:00:00
143221,2374,21/02/2022,,"R$ 3075,00",aberta,Mensal,cartao,2022-02-11 00:00:00
143222,1015,2022-06-25,29/06/2022 00:00,"R$ 2476,00",Paga,setup,boleto,44727
143223,6813,2023-10-13 00:00:00,2023-10-22,2981.62,paga,upsell,,2023-10-03
143224,7790,05/05/2024,2024-05-04 00:00:00,"3085,11",paga,upsell,cartao,25/04/2024 00:00
143225,1613,2024-12-05 00:00:00,45640,"2260,96",pago,upsell,cartao,25/11/2024 00:00
143226,3374,44693,22/05/2022,"4498,46",pago,mensalidade,boleto,2022-05-02 00:00:00
143227,4106,2024-06-10,45460,"R$ 370,00",Paga,setup,cartao,45443
143228,6774,44753,11/07/2022,2158.00,paga,Mensal,pix,2022-07-01
143229,7539,2022-01-23,2022-01-25,"374,29",pago,setup,boleto,13/01/2022 00:00
143230,1432,2020-07-14,23/07/2020 00:00,"R$ 66,00",pago,Mensal,boleto,2020-07-04
143231,7702,20/04/2022,44671,"R$ 1889,00",pago,mensalidade,cartao,2022-04-10
143232,7022,2024-10-06 00:00:00,,"R$ 3756,00",aberta,Mensal,,26/09/2024
143233,6682,45148,45156,"R$ 2900,00",Paga,setup,pix,31/07/2023
143234,8050,14/08/2020,,"2650,28",atrasada,Mensal,boleto,04/08/2020
143235,3641,2020-04-16,19/04/2020 00:00,"R$ 1042,00",paga,upsell,cartao,06/04/2020
143236,5053,2024-01-24,,"R$ 3847,00",em aberto,setup,pix,2024-01-14 00:00:00
143237,1759,06/02/2024 00:00,06/02/2024,2828.19,pago,setup,boleto,2024-01-27 00:00:00
143238,7199,25/11/2021 00:00,44523,3271.67,Paga,upsell,,2021-11-15
143239,7556,45108,45110,"R$ 614,00",pago,setup,,2023-06-21 00:00:00
143240,7516,29/10/2021,,686.54,em aberto,setup,pix,19/10/2021
143241,6022,45215,2023-10-18 00:00:00,"R$ 4124,00",pago,setup,cartao,06/10/2023
143242,6900,44665,,3590.06,atrasada,mensalidade,pix,04/04/2022 00:00
143243,5840,2023-06-08 00:00:00,,"4468,19",atrasada,Mensal,cartao,2023-05-29 00:00:00
143244,6673,2024-06-04 00:00:00,11/06/2024,"R$ 3786,00",paga,upsell,,25/05/2024 00:00
143245,4260,2022-12-08,,"3385,93",aberta,mensalidade,pix,28/11/2022 00:00
143246,5504,22/06/2024,,"R$ 2344,00",aberta,upsell,boleto,12/06/2024
143247,5776,2022-07-07,,1304.23,aberta,upsell,,44739
143248,7223,2021-03-08,17/03/2021 00:00,"R$ 4412,00",Paga,mensalidade,boleto,2021-02-26
143249,6753,2021-09-30 00:00:00,2021-10-03,"4287,00",paga,Mensal,,20/09/2021
143250,6711,29/08/2023,2023-08-26 00:00:00,1286.14,Paga,setup,pix,19/08/2023
143251,6733,2022-10-28 00:00:00,2022-10-27 00:00:00,3417.24,Paga,upsell,pix,18/10/2022 00:00
143252,6099,14/08/2022 00:00,,"R$ 580,00",atrasada,Mensal,cartao,04/08/2022 00:00
143253,6735,45431,2024-05-15,"2327,89",paga,setup,boleto,09/05/2024
143254,5302,2024-09-13,18/09/2024,"R$ 4477,00",pago,mensalidade,cartao,2024-09-03 00:00:00
143255,3561,2021-03-01,,606.18,em aberto,upsell,pix,44246
143256,6366,2021-10-28 00:00:00,2021-10-24 00:00:00,1992.43,pago,setup,pix,18/10/2021
143257,1157,2024-01-04 00:00:00,,"3694,97",aberta,upsell,cartao,25/12/2023
143258,4761,24/09/2024 00:00,45568,4281.20,pago,setup,pix,14/09/2024 00:00
143259,8594,22/02/2024 00:00,25/02/2024,"4174,89",Paga,upsell,cartao,12/02/2024 00:00
143260,1982,45393,,2752.10,atrasada,Mensal,pix,01/04/2024
143261,4936,43833,2020-01-09,2286.54,paga,setup,cartao,24/12/2019 00:00
143262,4625,2020-01-11,43839,4917.30,paga,setup,pix,2020-01-01 00:00:00
143263,6836,2021-07-06 00:00:00,2021-07-03,2953.48,paga,Mensal,,26/06/2021 00:00
143264,7350,24/04/2023 00:00,2023-04-23,"R$ 4738,00",Paga,setup,,2023-04-14
143265,2496,2020-09-15,2020-09-23,"R$ 2759,00",paga,upsell,boleto,05/09/2020
143266,1099,25/09/2024,,"4843,06",atrasada,upsell,pix,15/09/2024
143267,4254,45363,,"R$ 1408,00",em aberto,mensalidade,pix,02/03/2024
143268,5823,29/10/2021,2021-11-06 00:00:00,3558.84,Paga,mensalidade,,2021-10-19
143269,1380,14/05/2020,22/05/2020 00:00,"R$ 3902,00",paga,mensalidade,pix,04/05/2020
143270,8534,23/02/2023,,"R$ 4519,00",atrasada,mensalidade,cartao,2023-02-13
143271,1381,45064,,4003.39,atrasada,upsell,cartao,08/05/2023
143272,3726,25/10/2020,28/10/2020 00:00,3671.46,paga,mensalidade,pix,2020-10-15
143273,2942,18/05/2024,2024-05-22,483.41,Paga,setup,boleto,08/05/2024
143274,7289,2024-06-19 00:00:00,45457,"R$ 726,00",paga,mensalidade,cartao,2024-06-09 00:00:00
143275,1134,2020-12-30 00:00:00,,4532.07,aberta,setup,,2020-12-20 00:00:00
143276,8249,2022-05-05,,4830.86,atrasada,Mensal,cartao,25/04/2022 00:00
143277,1990,2020-04-10,,977.23,aberta,upsell,,31/03/2020 00:00
143278,1408,27/07/2023 00:00,45143,2807.86,pago,mensalidade,,45124
143279,6269,44735,19/06/2022,4292.96,pago,setup,boleto,13/06/2022 00:00
143280,8058,22/01/2023,,3229.29,aberta,upsell,boleto,44938
143281,1209,2024-08-16,2024-08-19,"4467,83",pago,Mensal,pix,06/08/2024
143282,6710,21/05/2021,44336,"R$ 4839,00",paga,upsell,cartao,11/05/2021 00:00
143283,5695,2023-01-14 00:00:00,10/01/2023 00:00,"1836,42",Paga,Mensal,cartao,04/01/2023 00:00
143284,1637,09/08/2022,,3742.21,aberta,setup,pix,2022-07-30
143285,4786,09/11/2022 00:00,2022-11-17 00:00:00,"R$ 188,00",Paga,mensalidade,boleto,30/10/2022
143286,6519,2022-06-22 00:00:00,44743,"771,42",paga,mensalidade,pix,2022-06-12 00:00:00
143287,3876,2020-02-07 00:00:00,2020-02-03 00:00:00,"R$ 2695,00",paga,mensalidade,cartao,43858
143288,3328,2020-03-20 00:00:00,2020-03-18,"2194,33",Paga,Mensal,,2020-03-10
143289,1421,2024-06-08,,"4490,84",em aberto,Mensal,boleto,29/05/2024 00:00
143290,8259,07/06/2024,2024-06-02 00:00:00,"3987,44",Paga,upsell,pix,2024-05-28
143291,7270,44241,,"1494,66",atrasada,upsell,pix,2021-02-04 00:00:00
143292,5366,2021-01-09,2021-01-17 00:00:00,"3380,63",Paga,mensalidade,pix,2020-12-30 00:00:00
143293,8277,44178,44174,"R$ 2866,00",paga,setup,boleto,03/12/2020
143294,3550,45237,2023-11-08 00:00:00,"3685,07",paga,Mensal,cartao,2023-10-28
143295,7684,2024-06-11 00:00:00,,1511.26,aberta,mensalidade,,45444
143296,1620,07/01/2021 00:00,03/01/2021 00:00,2336.70,Paga,setup,boleto,28/12/2020
143297,4757,2021-10-16,,3047.24,em aberto,setup,,2021-10-06
143298,6480,2024-11-30,25/11/2024 00:00,"R$ 1275,00",pago,Mensal,cartao,20/11/2024 00:00
143299,5706,09/03/2021,,"R$ 4704,00",aberta,Mensal,cartao,2021-02-27
143300,1626,2023-03-26,45006,"R$ 3274,00",pago,setup,cartao,16/03/2023
143301,3163,20/09/2021 00:00,,2486.45,aberta,upsell,boleto,10/09/2021 00:00
143302,7480,19/11/2023,45252,4068.28,Paga,upsell,boleto,2023-11-09 00:00:00
143303,8947,2021-12-09,,"R$ 4336,00",aberta,upsell,pix,2021-11-29
143304,8658,44741,2022-06-28 00:00:00,"R$ 424,00",Paga,mensalidade,,19/06/2022 00:00
143305,1383,22/01/2021,2021-01-27,"1119,57",pago,mensalidade,pix,12/01/2021 00:00
143306,2424,01/06/2020,03/06/2020,"1037,88",Paga,setup,cartao,2020-05-22
143307,5205,08/05/2020,43960,2070.26,Paga,upsell,pix,28/04/2020 00:00
143308,1435,2020-10-06 00:00:00,,4651.68,atrasada,upsell,pix,44100
143309,5362,2023-08-04,12/08/2023 00:00,"2651,57",pago,upsell,,25/07/2023 00:00
143310,2609,2023-10-05,04/10/2023 00:00,"3490,68",paga,mensalidade,boleto,2023-09-25 00:00:00
143311,8860,2020-11-21,2020-12-01,"R$ 2782,00",paga,setup,pix,44146
143312,8731,24/04/2021 00:00,,4378.06,aberta,Mensal,,2021-04-14
143313,1893,29/07/2022,,1357.22,atrasada,setup,pix,44761
143314,2748,2022-10-23,44864,"R$ 3672,00",pago,mensalidade,,13/10/2022 00:00
143315,8330,07/02/2021,,"R$ 3999,00",aberta,upsell,,28/01/2021
143316,2234,18/05/2020,17/05/2020,3502.98,pago,Mensal,boleto,2020-05-08
143317,8803,12/05/2024 00:00,2024-05-13 00:00:00,"3478,34",paga,mensalidade,,2024-05-02 00:00:00
143318,3480,45153,,"2987,64",atrasada,setup,boleto,2023-08-05
143319,3784,01/01/2022 00:00,2021-12-28 00:00:00,529.47,Paga,upsell,cartao,2021-12-22
143320,7497,45416,2024-05-03,"2881,01",Paga,upsell,,24/04/2024 00:00
143321,5903,2022-01-07,44571,"3166,40",pago,mensalidade,pix,44558
143322,3228,10/08/2023,45152,"R$ 425,00",Paga,upsell,pix,2023-07-31
143323,7835,10/06/2020,08/06/2020,"R$ 839,00",pago,mensalidade,boleto,2020-05-31 00:00:00
143324,2454,2023-11-13,2023-11-08,"4698,67",pago,upsell,pix,45233
143325,7663,2021-01-18 00:00:00,,"258,48",em aberto,upsell,cartao,2021-01-08
143326,1029,2021-02-10,2021-02-10 00:00:00,"4764,78",Paga,Mensal,,2021-01-31
143327,3464,05/12/2020,07/12/2020,"R$ 1842,00",Paga,setup,boleto,25/11/2020 00:00
143328,7584,2022-06-01,02/06/2022 00:00,"R$ 2943,00",pago,setup,pix,22/05/2022 00:00
143329,6933,2023-04-12 00:00:00,,"2694,20",em aberto,Mensal,cartao,02/04/2023
143330,2740,11/02/2021,,706.01,em aberto,Mensal,cartao,2021-02-01 00:00:00
143331,7203,2022-04-29 00:00:00,27/04/2022 00:00,"3667,68",paga,mensalidade,cartao,2022-04-19 00:00:00
143332,8294,19/01/2020 00:00,2020-01-24 00:00:00,"R$ 4262,00",Paga,mensalidade,,2020-01-09 00:00:00
143333,4992,08/03/2024 00:00,08/03/2024,"R$ 1230,00",pago,upsell,,27/02/2024 00:00
143334,5291,07/06/2023,05/06/2023 00:00,"2059,36",Paga,upsell,cartao,28/05/2023
143335,6169,16/03/2022,2022-03-13 00:00:00,"R$ 3782,00",paga,upsell,,2022-03-06 00:00:00
143336,5680,2020-03-16,14/03/2020,"110,05",paga,Mensal,,43896
143337,4611,25/12/2020,21/12/2020 00:00,"R$ 870,00",paga,Mensal,cartao,15/12/2020 00:00
143338,3020,23/08/2023,,"R$ 1493,00",aberta,mensalidade,cartao,13/08/2023
143339,6458,06/06/2021,44355,662.49,pago,mensalidade,cartao,44343
143340,5982,2023-07-03 00:00:00,,"2688,67",aberta,mensalidade,boleto,23/06/2023 00:00
